тип_массива,размер,алгоритм,threshold,время_мкс
almost,91600,hybrid,5,2466
almost,91600,hybrid,10,2403
almost,91600,hybrid,20,2276
almost,91600,hybrid,30,2241
almost,91600,hybrid,50,2138
random,91700,merge,0,3797
random,91700,hybrid,5,3433
random,91700,hybrid,10,3417
random,91700,hybrid,20,3234
random,91700,hybrid,30,3171
random,91700,hybrid,50,3170
reversed,91700,merge,0,2063
reversed,91700,hybrid,5,1605
reversed,91700,hybrid,10,1466
reversed,91700,hybrid,20,1339
reversed,91700,hybrid,30,1335
reversed,91700,hybrid,50,1418
almost,91700,merge,0,2819
almost,91700,hybrid,5,2483
almost,91700,hybrid,10,2424
almost,91700,hybrid,20,2272
almost,91700,hybrid,30,2155
almost,91700,hybrid,50,1978
random,91800,merge,0,3791
random,91800,hybrid,5,3388
random,91800,hybrid,10,3312
random,91800,hybrid,20,3215
random,91800,hybrid,30,3161
random,91800,hybrid,50,3201
reversed,91800,merge,0,2113
reversed,91800,hybrid,5,1639
reversed,91800,hybrid,10,1570
reversed,91800,hybrid,20,1350
reversed,91800,hybrid,30,1518
reversed,91800,hybrid,50,1588
almost,91800,merge,0,2882
almost,91800,hybrid,5,2491
almost,91800,hybrid,10,2378
almost,91800,hybrid,20,2264
almost,91800,hybrid,30,2202
almost,91800,hybrid,50,2070
random,91900,merge,0,3718
random,91900,hybrid,5,3348
random,91900,hybrid,10,3360
random,91900,hybrid,20,3233
random,91900,hybrid,30,3088
random,91900,hybrid,50,3077
reversed,91900,merge,0,1995
reversed,91900,hybrid,5,1576
reversed,91900,hybrid,10,1448
reversed,91900,hybrid,20,1282
reversed,91900,hybrid,30,1328
reversed,91900,hybrid,50,1501
almost,91900,merge,0,2768
almost,91900,hybrid,5,2448
almost,91900,hybrid,10,2366
almost,91900,hybrid,20,2239
almost,91900,hybrid,30,2141
almost,91900,hybrid,50,2024
random,92000,merge,0,3678
random,92000,hybrid,5,3318
random,92000,hybrid,10,3255
random,92000,hybrid,20,3168
random,92000,hybrid,30,3065
random,92000,hybrid,50,3050
reversed,92000,merge,0,1982
reversed,92000,hybrid,5,1548
reversed,92000,hybrid,10,1443
reversed,92000,hybrid,20,1282
reversed,92000,hybrid,30,1318
reversed,92000,hybrid,50,1482
almost,92000,merge,0,2792
almost,92000,hybrid,5,2429
almost,92000,hybrid,10,2345
almost,92000,hybrid,20,2229
almost,92000,hybrid,30,2154
almost,92000,hybrid,50,2012
random,92100,merge,0,3701
random,92100,hybrid,5,3327
random,92100,hybrid,10,3255
random,92100,hybrid,20,3178
random,92100,hybrid,30,3069
random,92100,hybrid,50,3057
reversed,92100,merge,0,1985
reversed,92100,hybrid,5,1601
reversed,92100,hybrid,10,1547
reversed,92100,hybrid,20,1375
reversed,92100,hybrid,30,1354
reversed,92100,hybrid,50,1527
almost,92100,merge,0,3480
almost,92100,hybrid,5,3797
almost,92100,hybrid,10,2626
almost,92100,hybrid,20,2951
almost,92100,hybrid,30,3651
almost,92100,hybrid,50,2230
random,92200,merge,0,4296
random,92200,hybrid,5,5638
random,92200,hybrid,10,3292
random,92200,hybrid,20,3296
random,92200,hybrid,30,3160
random,92200,hybrid,50,3123
reversed,92200,merge,0,2196
reversed,92200,hybrid,5,1696
reversed,92200,hybrid,10,1783
reversed,92200,hybrid,20,1475
reversed,92200,hybrid,30,1360
reversed,92200,hybrid,50,1555
almost,92200,merge,0,2830
almost,92200,hybrid,5,2540
almost,92200,hybrid,10,2427
almost,92200,hybrid,20,2379
almost,92200,hybrid,30,2205
almost,92200,hybrid,50,2016
random,92300,merge,0,3716
random,92300,hybrid,5,3520
random,92300,hybrid,10,3264
random,92300,hybrid,20,3196
random,92300,hybrid,30,3175
random,92300,hybrid,50,3103
reversed,92300,merge,0,2074
reversed,92300,hybrid,5,1677
reversed,92300,hybrid,10,1463
reversed,92300,hybrid,20,1321
reversed,92300,hybrid,30,1320
reversed,92300,hybrid,50,1449
almost,92300,merge,0,2778
almost,92300,hybrid,5,3776
almost,92300,hybrid,10,10609
almost,92300,hybrid,20,2313
almost,92300,hybrid,30,2192
almost,92300,hybrid,50,2080
random,92400,merge,0,3691
random,92400,hybrid,5,3382
random,92400,hybrid,10,3448
random,92400,hybrid,20,3441
random,92400,hybrid,30,3041
random,92400,hybrid,50,3028
reversed,92400,merge,0,1935
reversed,92400,hybrid,5,1550
reversed,92400,hybrid,10,1423
reversed,92400,hybrid,20,1304
reversed,92400,hybrid,30,1280
reversed,92400,hybrid,50,1404
almost,92400,merge,0,2732
almost,92400,hybrid,5,2422
almost,92400,hybrid,10,2324
almost,92400,hybrid,20,2221
almost,92400,hybrid,30,2089
almost,92400,hybrid,50,1982
random,92500,merge,0,3670
random,92500,hybrid,5,3295
random,92500,hybrid,10,3223
random,92500,hybrid,20,3144
random,92500,hybrid,30,3039
random,92500,hybrid,50,3037
reversed,92500,merge,0,2049
reversed,92500,hybrid,5,1600
reversed,92500,hybrid,10,1457
reversed,92500,hybrid,20,1339
reversed,92500,hybrid,30,1306
reversed,92500,hybrid,50,1440
almost,92500,merge,0,2846
almost,92500,hybrid,5,2499
almost,92500,hybrid,10,2415
almost,92500,hybrid,20,2222
almost,92500,hybrid,30,2165
almost,92500,hybrid,50,2043
random,92600,merge,0,3753
random,92600,hybrid,5,3389
random,92600,hybrid,10,3225
random,92600,hybrid,20,3149
random,92600,hybrid,30,3038
random,92600,hybrid,50,3033
reversed,92600,merge,0,1948
reversed,92600,hybrid,5,1531
reversed,92600,hybrid,10,1441
reversed,92600,hybrid,20,1298
reversed,92600,hybrid,30,1299
reversed,92600,hybrid,50,1400
almost,92600,merge,0,2744
almost,92600,hybrid,5,2456
almost,92600,hybrid,10,2357
almost,92600,hybrid,20,2200
almost,92600,hybrid,30,2147
almost,92600,hybrid,50,2020
random,92700,merge,0,3672
random,92700,hybrid,5,3301
random,92700,hybrid,10,3227
random,92700,hybrid,20,3157
random,92700,hybrid,30,3051
random,92700,hybrid,50,3035
reversed,92700,merge,0,2020
reversed,92700,hybrid,5,1604
reversed,92700,hybrid,10,1432
reversed,92700,hybrid,20,1291
reversed,92700,hybrid,30,1399
reversed,92700,hybrid,50,1498
almost,92700,merge,0,2832
almost,92700,hybrid,5,2552
almost,92700,hybrid,10,2349
almost,92700,hybrid,20,2218
almost,92700,hybrid,30,2140
almost,92700,hybrid,50,2006
random,92800,merge,0,3653
random,92800,hybrid,5,3315
random,92800,hybrid,10,3330
random,92800,hybrid,20,3276
random,92800,hybrid,30,3179
random,92800,hybrid,50,3114
reversed,92800,merge,0,1985
reversed,92800,hybrid,5,1601
reversed,92800,hybrid,10,1541
reversed,92800,hybrid,20,1359
reversed,92800,hybrid,30,1334
reversed,92800,hybrid,50,1549
almost,92800,merge,0,2955
almost,92800,hybrid,5,2722
almost,92800,hybrid,10,2535
almost,92800,hybrid,20,2333
almost,92800,hybrid,30,2189
almost,92800,hybrid,50,2031
random,92900,merge,0,3771
random,92900,hybrid,5,3380
random,92900,hybrid,10,3316
random,92900,hybrid,20,3220
random,92900,hybrid,30,3120
random,92900,hybrid,50,4245
reversed,92900,merge,0,2285
reversed,92900,hybrid,5,1883
reversed,92900,hybrid,10,1582
reversed,92900,hybrid,20,1386
reversed,92900,hybrid,30,1556
reversed,92900,hybrid,50,1457
almost,92900,merge,0,2834
almost,92900,hybrid,5,2478
almost,92900,hybrid,10,2381
almost,92900,hybrid,20,2243
almost,92900,hybrid,30,2175
almost,92900,hybrid,50,2051
random,93000,merge,0,3863
random,93000,hybrid,5,3369
random,93000,hybrid,10,3339
random,93000,hybrid,20,3146
random,93000,hybrid,30,3067
random,93000,hybrid,50,3075
reversed,93000,merge,0,1954
reversed,93000,hybrid,5,1550
reversed,93000,hybrid,10,1429
reversed,93000,hybrid,20,1291
reversed,93000,hybrid,30,1291
reversed,93000,hybrid,50,1431
almost,93000,merge,0,2756
almost,93000,hybrid,5,2455
almost,93000,hybrid,10,2344
almost,93000,hybrid,20,2199
almost,93000,hybrid,30,2122
almost,93000,hybrid,50,2002
random,93100,merge,0,3690
random,93100,hybrid,5,3320
random,93100,hybrid,10,3241
random,93100,hybrid,20,3170
random,93100,hybrid,30,3054
random,93100,hybrid,50,3043
reversed,93100,merge,0,1942
reversed,93100,hybrid,5,1564
reversed,93100,hybrid,10,1477
reversed,93100,hybrid,20,1335
reversed,93100,hybrid,30,1311
reversed,93100,hybrid,50,1465
almost,93100,merge,0,2763
almost,93100,hybrid,5,2460
almost,93100,hybrid,10,2352
almost,93100,hybrid,20,2234
almost,93100,hybrid,30,2149
almost,93100,hybrid,50,2043
random,93200,merge,0,3675
random,93200,hybrid,5,3360
random,93200,hybrid,10,3248
random,93200,hybrid,20,3174
random,93200,hybrid,30,3067
random,93200,hybrid,50,3045
reversed,93200,merge,0,1969
reversed,93200,hybrid,5,1571
reversed,93200,hybrid,10,1453
reversed,93200,hybrid,20,1297
reversed,93200,hybrid,30,1304
reversed,93200,hybrid,50,1436
almost,93200,merge,0,2764
almost,93200,hybrid,5,2460
almost,93200,hybrid,10,2330
almost,93200,hybrid,20,2215
almost,93200,hybrid,30,2133
almost,93200,hybrid,50,2035
random,93300,merge,0,3711
random,93300,hybrid,5,3346
random,93300,hybrid,10,3268
random,93300,hybrid,20,3178
random,93300,hybrid,30,3075
random,93300,hybrid,50,3069
reversed,93300,merge,0,1975
reversed,93300,hybrid,5,1567
reversed,93300,hybrid,10,1453
reversed,93300,hybrid,20,1303
reversed,93300,hybrid,30,1308
reversed,93300,hybrid,50,1419
almost,93300,merge,0,2768
almost,93300,hybrid,5,2443
almost,93300,hybrid,10,2350
almost,93300,hybrid,20,2212
almost,93300,hybrid,30,2147
almost,93300,hybrid,50,2013
random,93400,merge,0,3711
random,93400,hybrid,5,3519
random,93400,hybrid,10,3413
random,93400,hybrid,20,3285
random,93400,hybrid,30,3076
random,93400,hybrid,50,3070
reversed,93400,merge,0,1959
reversed,93400,hybrid,5,1567
reversed,93400,hybrid,10,1452
reversed,93400,hybrid,20,1293
reversed,93400,hybrid,30,1307
reversed,93400,hybrid,50,1396
almost,93400,merge,0,2796
almost,93400,hybrid,5,2469
almost,93400,hybrid,10,2378
almost,93400,hybrid,20,2243
almost,93400,hybrid,30,2187
almost,93400,hybrid,50,2043
random,93500,merge,0,3727
random,93500,hybrid,5,3339
random,93500,hybrid,10,3273
random,93500,hybrid,20,3186
random,93500,hybrid,30,3080
random,93500,hybrid,50,3095
reversed,93500,merge,0,2047
reversed,93500,hybrid,5,1591
reversed,93500,hybrid,10,1462
reversed,93500,hybrid,20,1299
reversed,93500,hybrid,30,1327
reversed,93500,hybrid,50,1412
almost,93500,merge,0,2761
almost,93500,hybrid,5,2458
almost,93500,hybrid,10,2354
almost,93500,hybrid,20,2206
almost,93500,hybrid,30,2146
almost,93500,hybrid,50,2038
random,93600,merge,0,3749
random,93600,hybrid,5,3351
random,93600,hybrid,10,3271
random,93600,hybrid,20,3193
random,93600,hybrid,30,3092
random,93600,hybrid,50,3066
reversed,93600,merge,0,1999
reversed,93600,hybrid,5,1547
reversed,93600,hybrid,10,1431
reversed,93600,hybrid,20,1295
reversed,93600,hybrid,30,1321
reversed,93600,hybrid,50,1438
almost,93600,merge,0,2755
almost,93600,hybrid,5,2448
almost,93600,hybrid,10,2333
almost,93600,hybrid,20,2245
almost,93600,hybrid,30,2138
almost,93600,hybrid,50,2014
random,93700,merge,0,3804
random,93700,hybrid,5,3470
random,93700,hybrid,10,3347
random,93700,hybrid,20,3202
random,93700,hybrid,30,3093
random,93700,hybrid,50,3079
reversed,93700,merge,0,1954
reversed,93700,hybrid,5,1570
reversed,93700,hybrid,10,1457
reversed,93700,hybrid,20,1320
reversed,93700,hybrid,30,1339
reversed,93700,hybrid,50,1398
almost,93700,merge,0,2766
almost,93700,hybrid,5,2462
almost,93700,hybrid,10,2370
almost,93700,hybrid,20,2237
almost,93700,hybrid,30,2155
almost,93700,hybrid,50,2030
random,93800,merge,0,3746
random,93800,hybrid,5,3352
random,93800,hybrid,10,3282
random,93800,hybrid,20,3287
random,93800,hybrid,30,3125
random,93800,hybrid,50,3092
reversed,93800,merge,0,2011
reversed,93800,hybrid,5,1566
reversed,93800,hybrid,10,1489
reversed,93800,hybrid,20,1305
reversed,93800,hybrid,30,1316
reversed,93800,hybrid,50,1430
almost,93800,merge,0,2783
almost,93800,hybrid,5,2455
almost,93800,hybrid,10,2351
almost,93800,hybrid,20,2233
almost,93800,hybrid,30,2173
almost,93800,hybrid,50,2032
random,93900,merge,0,3754
random,93900,hybrid,5,3350
random,93900,hybrid,10,3317
random,93900,hybrid,20,3278
random,93900,hybrid,30,3120
random,93900,hybrid,50,3079
reversed,93900,merge,0,2006
reversed,93900,hybrid,5,1547
reversed,93900,hybrid,10,1432
reversed,93900,hybrid,20,1310
reversed,93900,hybrid,30,1312
reversed,93900,hybrid,50,1476
almost,93900,merge,0,2758
almost,93900,hybrid,5,2465
almost,93900,hybrid,10,2333
almost,93900,hybrid,20,2235
almost,93900,hybrid,30,2136
almost,93900,hybrid,50,2013
random,94000,merge,0,3743
random,94000,hybrid,5,3346
random,94000,hybrid,10,3271
random,94000,hybrid,20,3195
random,94000,hybrid,30,3089
random,94000,hybrid,50,3080
reversed,94000,merge,0,2007
reversed,94000,hybrid,5,1572
reversed,94000,hybrid,10,1402
reversed,94000,hybrid,20,1302
reversed,94000,hybrid,30,1335
reversed,94000,hybrid,50,1441
almost,94000,merge,0,2796
almost,94000,hybrid,5,2478
almost,94000,hybrid,10,2359
almost,94000,hybrid,20,2251
almost,94000,hybrid,30,2185
almost,94000,hybrid,50,2035
random,94100,merge,0,3749
random,94100,hybrid,5,3361
random,94100,hybrid,10,3267
random,94100,hybrid,20,3188
random,94100,hybrid,30,3095
random,94100,hybrid,50,3086
reversed,94100,merge,0,1987
reversed,94100,hybrid,5,1535
reversed,94100,hybrid,10,1430
reversed,94100,hybrid,20,1329
reversed,94100,hybrid,30,1335
reversed,94100,hybrid,50,1462
almost,94100,merge,0,2762
almost,94100,hybrid,5,2460
almost,94100,hybrid,10,2351
almost,94100,hybrid,20,2199
almost,94100,hybrid,30,2121
almost,94100,hybrid,50,2016
random,94200,merge,0,3755
random,94200,hybrid,5,3353
random,94200,hybrid,10,3276
random,94200,hybrid,20,3192
random,94200,hybrid,30,3090
random,94200,hybrid,50,3077
reversed,94200,merge,0,1988
reversed,94200,hybrid,5,1561
reversed,94200,hybrid,10,1448
reversed,94200,hybrid,20,1311
reversed,94200,hybrid,30,1339
reversed,94200,hybrid,50,1394
almost,94200,merge,0,2785
almost,94200,hybrid,5,2479
almost,94200,hybrid,10,2345
almost,94200,hybrid,20,2257
almost,94200,hybrid,30,2160
almost,94200,hybrid,50,2058
random,94300,merge,0,3760
random,94300,hybrid,5,3365
random,94300,hybrid,10,3286
random,94300,hybrid,20,3202
random,94300,hybrid,30,3103
random,94300,hybrid,50,3092
reversed,94300,merge,0,1966
reversed,94300,hybrid,5,1555
reversed,94300,hybrid,10,1446
reversed,94300,hybrid,20,1329
reversed,94300,hybrid,30,1323
reversed,94300,hybrid,50,1452
almost,94300,merge,0,2764
almost,94300,hybrid,5,2447
almost,94300,hybrid,10,2348
almost,94300,hybrid,20,2238
almost,94300,hybrid,30,2157
almost,94300,hybrid,50,2042
random,94400,merge,0,3729
random,94400,hybrid,5,3383
random,94400,hybrid,10,3282
random,94400,hybrid,20,3193
random,94400,hybrid,30,3099
random,94400,hybrid,50,3091
reversed,94400,merge,0,1971
reversed,94400,hybrid,5,1564
reversed,94400,hybrid,10,1415
reversed,94400,hybrid,20,1309
reversed,94400,hybrid,30,1302
reversed,94400,hybrid,50,1437
almost,94400,merge,0,2779
almost,94400,hybrid,5,2461
almost,94400,hybrid,10,2345
almost,94400,hybrid,20,2197
almost,94400,hybrid,30,2165
almost,94400,hybrid,50,2022
random,94500,merge,0,3760
random,94500,hybrid,5,3383
random,94500,hybrid,10,3291
random,94500,hybrid,20,3207
random,94500,hybrid,30,3105
random,94500,hybrid,50,3087
reversed,94500,merge,0,1981
reversed,94500,hybrid,5,1597
reversed,94500,hybrid,10,1445
reversed,94500,hybrid,20,1340
reversed,94500,hybrid,30,1425
reversed,94500,hybrid,50,1443
almost,94500,merge,0,2774
almost,94500,hybrid,5,2473
almost,94500,hybrid,10,2367
almost,94500,hybrid,20,2269
almost,94500,hybrid,30,2168
almost,94500,hybrid,50,2062
random,94600,merge,0,3761
random,94600,hybrid,5,3373
random,94600,hybrid,10,3298
random,94600,hybrid,20,3213
random,94600,hybrid,30,3107
random,94600,hybrid,50,3105
reversed,94600,merge,0,1985
reversed,94600,hybrid,5,1591
reversed,94600,hybrid,10,1470
reversed,94600,hybrid,20,1331
reversed,94600,hybrid,30,1355
reversed,94600,hybrid,50,1466
almost,94600,merge,0,2781
almost,94600,hybrid,5,2470
almost,94600,hybrid,10,2359
almost,94600,hybrid,20,2240
almost,94600,hybrid,30,2161
almost,94600,hybrid,50,2052
random,94700,merge,0,3756
random,94700,hybrid,5,3388
random,94700,hybrid,10,3292
random,94700,hybrid,20,3203
random,94700,hybrid,30,3117
random,94700,hybrid,50,3108
reversed,94700,merge,0,1978
reversed,94700,hybrid,5,1590
reversed,94700,hybrid,10,1441
reversed,94700,hybrid,20,1317
reversed,94700,hybrid,30,1347
reversed,94700,hybrid,50,1463
almost,94700,merge,0,2803
almost,94700,hybrid,5,2507
almost,94700,hybrid,10,2384
almost,94700,hybrid,20,2239
almost,94700,hybrid,30,2170
almost,94700,hybrid,50,2037
random,94800,merge,0,3765
random,94800,hybrid,5,3393
random,94800,hybrid,10,3300
random,94800,hybrid,20,3222
random,94800,hybrid,30,3120
random,94800,hybrid,50,3111
reversed,94800,merge,0,1969
reversed,94800,hybrid,5,1561
reversed,94800,hybrid,10,1436
reversed,94800,hybrid,20,1318
reversed,94800,hybrid,30,1317
reversed,94800,hybrid,50,1431
almost,94800,merge,0,2798
almost,94800,hybrid,5,2511
almost,94800,hybrid,10,2368
almost,94800,hybrid,20,2279
almost,94800,hybrid,30,2155
almost,94800,hybrid,50,2029
random,94900,merge,0,3766
random,94900,hybrid,5,3392
random,94900,hybrid,10,3304
random,94900,hybrid,20,3220
random,94900,hybrid,30,3124
random,94900,hybrid,50,3109
reversed,94900,merge,0,1978
reversed,94900,hybrid,5,1578
reversed,94900,hybrid,10,1470
reversed,94900,hybrid,20,1350
reversed,94900,hybrid,30,1339
reversed,94900,hybrid,50,1424
almost,94900,merge,0,2805
almost,94900,hybrid,5,2519
almost,94900,hybrid,10,2382
almost,94900,hybrid,20,2266
almost,94900,hybrid,30,2197
almost,94900,hybrid,50,2068
random,95000,merge,0,3779
random,95000,hybrid,5,3399
random,95000,hybrid,10,3309
random,95000,hybrid,20,3224
random,95000,hybrid,30,3122
random,95000,hybrid,50,3106
reversed,95000,merge,0,2007
reversed,95000,hybrid,5,1592
reversed,95000,hybrid,10,1454
reversed,95000,hybrid,20,1325
reversed,95000,hybrid,30,1335
reversed,95000,hybrid,50,1461
almost,95000,merge,0,2805
almost,95000,hybrid,5,2511
almost,95000,hybrid,10,2365
almost,95000,hybrid,20,2252
almost,95000,hybrid,30,2184
almost,95000,hybrid,50,2060
random,95100,merge,0,3791
random,95100,hybrid,5,3408
random,95100,hybrid,10,3316
random,95100,hybrid,20,3229
random,95100,hybrid,30,3126
random,95100,hybrid,50,3116
reversed,95100,merge,0,2030
reversed,95100,hybrid,5,1618
reversed,95100,hybrid,10,1542
reversed,95100,hybrid,20,1374
reversed,95100,hybrid,30,1411
reversed,95100,hybrid,50,1430
almost,95100,merge,0,2806
almost,95100,hybrid,5,2504
almost,95100,hybrid,10,2378
almost,95100,hybrid,20,2263
almost,95100,hybrid,30,2172
almost,95100,hybrid,50,2037
random,95200,merge,0,3787
random,95200,hybrid,5,3404
random,95200,hybrid,10,3300
random,95200,hybrid,20,3221
random,95200,hybrid,30,3128
random,95200,hybrid,50,3106
reversed,95200,merge,0,1987
reversed,95200,hybrid,5,1592
reversed,95200,hybrid,10,1470
reversed,95200,hybrid,20,1359
reversed,95200,hybrid,30,1332
reversed,95200,hybrid,50,1417
almost,95200,merge,0,2788
almost,95200,hybrid,5,2483
almost,95200,hybrid,10,2346
almost,95200,hybrid,20,2256
almost,95200,hybrid,30,2140
almost,95200,hybrid,50,2020
random,95300,merge,0,3791
random,95300,hybrid,5,3419
random,95300,hybrid,10,3316
random,95300,hybrid,20,3234
random,95300,hybrid,30,3138
random,95300,hybrid,50,3128
reversed,95300,merge,0,1993
reversed,95300,hybrid,5,1588
reversed,95300,hybrid,10,1508
reversed,95300,hybrid,20,1344
reversed,95300,hybrid,30,1374
reversed,95300,hybrid,50,1552
almost,95300,merge,0,2830
almost,95300,hybrid,5,2527
almost,95300,hybrid,10,2398
almost,95300,hybrid,20,2291
almost,95300,hybrid,30,2176
almost,95300,hybrid,50,2063
random,95400,merge,0,3802
random,95400,hybrid,5,3427
random,95400,hybrid,10,3324
random,95400,hybrid,20,3230
random,95400,hybrid,30,3146
random,95400,hybrid,50,3132
reversed,95400,merge,0,2012
reversed,95400,hybrid,5,1579
reversed,95400,hybrid,10,1467
reversed,95400,hybrid,20,1342
reversed,95400,hybrid,30,1355
reversed,95400,hybrid,50,1450
almost,95400,merge,0,2838
almost,95400,hybrid,5,2521
almost,95400,hybrid,10,2401
almost,95400,hybrid,20,2273
almost,95400,hybrid,30,2193
almost,95400,hybrid,50,2182
random,95500,merge,0,4051
random,95500,hybrid,5,5139
random,95500,hybrid,10,5027
random,95500,hybrid,20,3795
random,95500,hybrid,30,3517
random,95500,hybrid,50,3546
reversed,95500,merge,0,2119
reversed,95500,hybrid,5,1711
reversed,95500,hybrid,10,1537
reversed,95500,hybrid,20,1360
reversed,95500,hybrid,30,1375
reversed,95500,hybrid,50,1442
almost,95500,merge,0,2849
almost,95500,hybrid,5,2546
almost,95500,hybrid,10,2437
almost,95500,hybrid,20,2285
almost,95500,hybrid,30,2191
almost,95500,hybrid,50,2074
